ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600143.SH,20260708,15.2,15.3,14.7,14.75,15.38,-0.63,-4.0962,509810.93,757005.348
600143.SH,20260707,16.08,16.56,15.35,15.38,16.16,-0.78,-4.8267,722865.86,1144662.194
600143.SH,20260706,17.4,17.4,16.16,16.16,17.01,-0.85,-4.9971,1127122.35,1876233.402
600143.SH,20260703,16.02,17.01,15.88,17.01,15.46,1.55,10.0259,1213312.19,2008422.626
600143.SH,20260702,15.16,15.95,15.09,15.46,15.29,0.17,1.1118,577099.17,901922.148
600143.SH,20260701,15.3,15.58,15.25,15.29,15.45,-0.16,-1.0356,440613.72,678433.162
600143.SH,20260630,15.0,15.79,14.75,15.45,14.95,0.5,3.3445,488464.3,743594.198
600143.SH,20260629,15.5,15.5,14.63,14.95,15.36,-0.41,-2.6693,464391.13,693886.005
600143.SH,20260626,16.11,16.11,15.55,15.56,16.16,-0.6,-3.7129,464753.52,732050.933
600143.SH,20260625,16.27,16.27,15.88,16.16,16.27,-0.11,-0.6761,412172.16,662571.574
600143.SH,20260624,16.1,16.41,15.8,16.27,16.11,0.16,0.9932,376988.17,608451.071
600143.SH,20260623,16.64,16.67,16.05,16.11,16.68,-0.57,-3.4173,446643.94,729265.967
600143.SH,20260622,16.85,16.85,16.2,16.68,16.79,-0.11,-0.6552,478988.74,788829.573
600143.SH,20260618,16.77,16.86,16.48,16.79,16.6,0.19,1.1446,461435.9,770938.039
600143.SH,20260617,16.81,16.84,16.47,16.6,16.95,-0.35,-2.0649,385777.51,641248.104
600143.SH,20260616,16.92,17.2,16.85,16.95,17.0,-0.05,-0.2941,465625.15,791915.89
600143.SH,20260615,16.2,17.38,16.17,17.0,16.02,0.98,6.1174,807263.47,1368207.913
600143.SH,20260612,15.69,16.24,15.61,16.02,15.43,0.59,3.8237,611893.95,977033.458
600143.SH,20260611,15.69,15.82,15.22,15.43,15.86,-0.43,-2.7112,428621.81,662767.12
600143.SH,20260610,16.39,16.66,15.81,15.86,16.75,-0.89,-5.3134,584468.94,941548.482
600143.SH,20260609,16.58,16.78,16.13,16.75,16.32,0.43,2.6348,514193.66,846184.916
600143.SH,20260608,16.36,16.89,16.24,16.32,16.89,-0.57,-3.3748,562736.4,931954.914
600143.SH,20260605,16.28,17.44,15.89,16.89,16.32,0.57,3.4926,1000263.86,1668427.496
