ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
600522.SH,20260703,50.22,60.0,62.26,50.11,61.29,-11.07,-0.1806,1441108284.0,80884425942.0
600522.SH,20260626,61.29,58.38,68.1,57.57,56.55,4.74,0.0838,1634006752.0,102030774618.0
600522.SH,20260618,56.55,49.97,57.77,46.88,48.6,7.95,0.1636,1221791786.0,65480976129.0
600522.SH,20260612,48.6,44.0,54.48,44.0,46.07,2.53,0.0549,2001669902.0,100640342432.0
600522.SH,20260605,46.07,42.0,49.37,39.03,42.19,3.88,0.092,1832325944.0,81454918945.0
600522.SH,20260529,42.19,44.29,44.66,37.75,43.82,-1.63,-0.0372,1421577302.0,58085068884.0
600522.SH,20260522,43.82,41.9,47.4,41.29,40.99,2.83,0.069,1520630613.0,66792033364.0
600522.SH,20260515,40.99,44.98,46.18,40.11,40.9,0.09,0.0022,1867956976.0,81610719479.0
600522.SH,20260508,40.9,33.67,41.16,33.67,33.12,7.78,0.2349,835638234.0,31182310123.0
600522.SH,20260430,33.12,34.29,36.53,32.51,33.21,-0.09,-0.0027,994899227.0,34581795637.0
600522.SH,20260424,33.21,28.9,35.04,28.83,28.14,5.07,0.1802,1416605868.0,46308324121.0
600522.SH,20260417,28.14,29.41,29.63,27.42,29.8,-1.66,-0.0557,834575863.0,23660280127.0
600522.SH,20260410,29.8,30.82,32.18,29.41,30.67,-0.87,-0.0284,821530850.0,25080593168.0
600522.SH,20260403,30.67,26.65,31.5,26.56,27.05,3.62,0.1338,896383591.0,26479211062.0
600522.SH,20260327,27.05,24.6,28.08,24.6,25.7,1.35,0.0525,627493541.0,16721637467.0
600522.SH,20260320,25.7,30.05,30.36,25.52,29.75,-4.05,-0.1361,624229175.0,16716762195.0
600522.SH,20260313,29.75,26.37,31.74,25.38,27.38,2.37,0.0866,861594173.0,25218755541.0
600522.SH,20260306,27.38,28.01,31.82,27.22,29.14,-1.76,-0.0604,909771665.0,26565341266.0
600522.SH,20260227,29.14,25.35,29.58,24.35,24.42,4.72,0.1933,684767292.0,18456027590.0
600522.SH,20260213,24.42,22.95,25.95,21.84,21.91,2.51,0.1146,879709400.0,21331151828.0
